itemId,name,imageUrl,price,quantity,preparationTimeInMinutes,available
4Q1AB89XNT,Cranberry Ice Tea,http://raghuveer.me/images/2225486.jpg,340,30,122,1
I5KQC095TF,Peach Ice Tea,http://raghuveer.me/images/2756034.jpg,522,39,28,1
QDW82C2RQS,Lemon Ice Tea,http://raghuveer.me/images/2456953.jpg,467,15,182,1
YD47BG9ZYK,Ginger Lemon Ice Tea,http://raghuveer.me/images/2245319.jpg,575,30,156,1
0RVN1LML01,Masala Lassi,http://raghuveer.me/images/2746331.jpg,660,17,166,1
Q6KU0MZOXF,Blackcurrant Milkshake,http://raghuveer.me/images/1027063.jpg,359,107,185,1
MOX72DQRK3,Chow Chow Bhat,http://raghuveer.me/images/2585208.jpg,400,94,77,1
L96RUNI65S,2 Idli and 1 Vada,http://raghuveer.me/images/2565323.jpg,610,116,95,1
7BFFMB2IHB,Khara Bhat,http://raghuveer.me/images/2044604.jpg,217,80,177,1
DPARNUS73L,Kesari Bhat,http://raghuveer.me/images/137787.jpg,534,108,165,1
EFASDN74UQ,Rice Bhat,http://raghuveer.me/images/2073390.jpg,585,56,40,1
VJXFRFEQ6U,Open Butter Dosa,http://raghuveer.me/images/2249910.jpg,268,104,242,1
CNXLJ9J9BX,Ghee Idli,http://raghuveer.me/images/2860022.jpg,545,82,187,1
ZUJSLOZ2A3,1 Idli and 1 Vada,http://raghuveer.me/images/1351582.jpg,663,84,10,1
GML7C6OHF0,Poori Sagu [2 Pieces],http://raghuveer.me/images/2903294.jpg,492,101,239,1
FW3DJ1148F,1 Idly 1 Vada,http://raghuveer.me/images/1645624.jpg,325,108,106,1
8QJDNMZY6S,Red Velvet Shake,http://raghuveer.me/images/1360536.jpg,581,26,109,1
IRARMBM0Z6,Choco Shake,http://raghuveer.me/images/1606362.jpg,286,65,48,1
G9VFI6GPGW,Oreo Shake,http://raghuveer.me/images/1406337.jpg,567,21,182,1
Q83I50I8SJ,Choco Nutella Shake,http://raghuveer.me/images/2556466.jpg,470,41,111,1
X0IIG2BIO1,Blueberry Cheese Cake,http://raghuveer.me/images/2368350.jpg,413,102,197,1
0EIKCJ4KSS,Apple Epic,http://raghuveer.me/images/2870509.jpg,569,106,215,1
R6HZZH1KZR,Pomegranate Magic,http://raghuveer.me/images/259192.jpg,637,97,112,1
3KKL3QYN8A,Summer Time Madness,http://raghuveer.me/images/2000052.jpg,202,61,170,1
SVQ1KA9W1A,Nut Case,http://raghuveer.me/images/2064600.jpg,626,70,29,1
J5Y4EXRS5Y,Monkey King,http://raghuveer.me/images/1669983.jpg,561,48,117,1
JYXA004ZT6,Watermelon Lemon Electrolyte,http://raghuveer.me/images/262626.jpg,333,81,150,1
3708RE4ZL2,Coffee Meal,http://raghuveer.me/images/1618579.jpg,393,98,116,1
5QAZQN6UGK,Irish Cream Coffee,http://raghuveer.me/images/1422496.jpg,294,75,44,1
QCM7E48M9A,Monkey Confidential Part 1,http://raghuveer.me/images/2002340.jpg,380,113,157,1
9MODVGL3E1,Monkey Confidential Part 2,http://raghuveer.me/images/2425232.jpg,399,15,53,1
WDHAQHHCB9,Classic Watermelon Smoothie,http://raghuveer.me/images/2736183.jpg,242,11,179,1
1UEO4IDQHW,Classic Mint Watermelon Smoothie,http://raghuveer.me/images/1613201.jpg,281,14,61,1
U9HK3L22R7,Epic Watermelon Smoothie,http://raghuveer.me/images/2560451.jpg,525,114,10,1
3UDJNBKBP9,Classic Pineapple Smoothie,http://raghuveer.me/images/1839025.jpg,490,42,82,1
4D4HOWZA23,Classic Mint Pineapple Smoothie,http://raghuveer.me/images/183313.jpg,274,87,202,1
ZBY5ZPJS4T,Epic Pineapple Smoothie,http://raghuveer.me/images/158836.jpg,427,46,166,1
E5JPV8IOU9,Magic Pineapple Smoothie,http://raghuveer.me/images/2234075.jpg,545,103,149,1
XFL4XK6LEL,Classic Banana Smoothie,http://raghuveer.me/images/1647327.jpg,659,12,177,1
ON4NQUJTYG,Epic Banana Smoothie,http://raghuveer.me/images/1355479.jpg,350,24,240,1
IQP1TF0J9H,Magic Banana Smoothie,http://raghuveer.me/images/2004631.jpg,258,78,203,1
B3OYW5WT7B,Classic Chikoo Smoothie,http://raghuveer.me/images/166717.jpg,628,88,200,1
2K97FR0WZI,Epic Chikoo Smoothie,http://raghuveer.me/images/2097025.jpg,571,102,232,1
XV80CRF6PA,Magic Chikoo Smoothie,http://raghuveer.me/images/1875114.jpg,433,69,171,1
O1AM0CLC1Y,Classic Apple Smoothie,http://raghuveer.me/images/2245319.jpg,438,107,221,1
55O0OKCC2L,Classic Mint Apple Smoothie,http://raghuveer.me/images/2449647.jpg,316,18,191,1
2ZK9TG7YWX,Epic Apple Smoothie,http://raghuveer.me/images/2577748.jpg,294,76,227,1
U7KUBMJXUS,Magic Apple Smoothie,http://raghuveer.me/images/1364819.jpg,254,54,93,1
RGGIKDQVUF,Classic Papaya Smoothie,http://raghuveer.me/images/237803.jpg,620,83,179,1
BW5ZTLT904,Epic Papaya Smoothie,http://raghuveer.me/images/2459822.jpg,294,59,17,1
UN3NVDB79X,Magic Papaya Smoothie,http://raghuveer.me/images/2582583.jpg,291,115,250,1
DY8ZQ2V1XH,Classic Green Grape Smoothie,http://raghuveer.me/images/2081412.jpg,354,54,231,1
975MT2F8MR,Epic Green Grape Smoothie,http://raghuveer.me/images/1329248.jpg,637,111,175,1
8RS8LXFP3V,Magic Green Grape Smoothie,http://raghuveer.me/images/1681867.jpg,473,86,206,1
VOISOTNE53,Classic Black Grape Smoothie,http://raghuveer.me/images/2449136.jpg,511,49,237,1
NW52LXTJOE,Epic Black Grape Smoothie,http://raghuveer.me/images/2556461.jpg,447,44,84,1
JIH9QF7WOV,Magic Black Grape Smoothie,http://raghuveer.me/images/2240281.jpg,431,54,104,1
L3ZA12ZV1M,Classic Pomegranate Smoothie,http://raghuveer.me/images/2349818.jpg,274,22,127,1
0E9Z2U7K84,Epic Pomegranate Smoothie,http://raghuveer.me/images/2740607.jpg,632,48,63,1
0EWEBBFPU3,Magic Pomegranate Smoothie,http://raghuveer.me/images/2426525.jpg,238,78,237,1
1VTCJ6KUZ8,Classic Mosambi Smoothie,http://raghuveer.me/images/1729839.jpg,295,66,114,1
4ZRTE47SE7,Epic Mosambi Smoothie,http://raghuveer.me/images/1380104.jpg,603,117,221,1
69NXDCR2EI,Magic Mosambi Smoothie,http://raghuveer.me/images/1486203.jpg,520,113,196,1
7O57HXP5N0,Classic Orange Smoothie,http://raghuveer.me/images/2847822.jpg,654,113,166,1
6OE4KI0D76,Epic Orange Smoothie,http://raghuveer.me/images/1380765.jpg,413,76,190,1
R4XSMJJXM6,Magic Orange Smoothie,http://raghuveer.me/images/2521929.jpg,693,68,198,1
IV4LM4405W,Classic Strawberry Smoothie,http://raghuveer.me/images/260842.jpg,334,57,30,1
8C1BHP3KPM,Epic Strawberry Smoothie,http://raghuveer.me/images/2434474.jpg,282,59,177,1
W0YAPLJ6WK,Magic Strawberry Smoothie,http://raghuveer.me/images/1789728.jpg,587,24,97,1
8VPJIWKXWZ,Classic Kiwi Smoothie,http://raghuveer.me/images/219435.jpg,590,35,120,1
2KHQKF3PFI,Epic Kiwi Smoothie,http://raghuveer.me/images/2101820.jpg,355,10,21,1
99WTX8ALR4,Magic Kiwi Smoothie,http://raghuveer.me/images/1960305.jpg,251,96,201,1
1TLJULJL0K,Classic Dragon Fruit Smoothie,http://raghuveer.me/images/1295452.jpg,383,22,61,1
BH19B4R0X4,Epic Dragon Fruit Smoothie,http://raghuveer.me/images/1381831.jpg,638,49,57,1
7KANQD8AD6,Magic Dragon Fruit Smoothie,http://raghuveer.me/images/1402825.jpg,615,99,44,1
JI0M2Q7M53,Watermelon Shake,http://raghuveer.me/images/1655555.jpg,555,41,84,1
S87LV6NOYW,Pineapple Shake,http://raghuveer.me/images/2585560.jpg,346,97,178,1
E1PHUR534Q,Banana Shake,http://raghuveer.me/images/1334577.jpg,497,32,64,1
GL754TH42O,Chikoo Shake,http://raghuveer.me/images/2072605.jpg,280,60,214,1
OGYX7OO2JZ,Green Grape Shake,http://raghuveer.me/images/2052865.jpg,248,56,242,1
I4JSY2A5OY,Dates Shake,http://raghuveer.me/images/1235436.jpg,201,75,234,1
GPUA2QZD8S,Figs Shake,http://raghuveer.me/images/136875.jpg,655,116,125,1
31A8NVIAHR,Kiwi Shake,http://raghuveer.me/images/2398162.jpg,596,34,86,1
ACDI51372X,Dragon Fruit Shake,http://raghuveer.me/images/100904.jpg,521,99,220,1
UCDK83HUBU,Crazy Stupid Shake,http://raghuveer.me/images/1124044.jpg,300,75,237,1
21WEY5FIX4,Sultan Shake,http://raghuveer.me/images/1394015.jpg,460,60,13,1
X8HOKPBXKK,Beet The Root,http://raghuveer.me/images/1862127.jpg,578,33,182,1
VV33J4LC6T,Sexy Spinach,http://raghuveer.me/images/2082777.jpg,430,37,164,1
OUAK96EWQ4,Cucumber Cooler,http://raghuveer.me/images/1588863.jpg,339,24,82,1
OI7NRYL3XK,Crazy Carrot,http://raghuveer.me/images/2521929.jpg,635,79,48,1
7TQWKFCSWF,Sugar Veggie,http://raghuveer.me/images/2270542.jpg,570,54,199,1
DDLTZJBP4W,Paneer Makhani Quesadilla,http://raghuveer.me/images/2331438.jpg,571,71,206,1
2X44LNJ1DK,Mexican Grilled Paneer Quesadilla,http://raghuveer.me/images/1916348.jpg,302,56,210,1
O5B4LXEP5S,Curry Chicken Quesadilla,http://raghuveer.me/images/2769018.jpg,248,62,146,1
M3KQQKU4NZ,Chicken Tandoor Quesadilla,http://raghuveer.me/images/1726059.jpg,429,37,130,1
O8RNIW4MQN,Italian Chicken Quesadilla,http://raghuveer.me/images/259192.jpg,377,22,10,1
3O757AMHU8,Smoked Chicken Quesadilla,http://raghuveer.me/images/201196.jpg,393,18,128,1
N5VYTY1AYU,Classic Fries,http://raghuveer.me/images/1726079.jpg,389,77,219,1
98WCI99J9W,Jalapeno and Lime Fries,http://raghuveer.me/images/2390722.jpg,388,46,229,1
4R69CLBIP0,Emerald Isle,http://raghuveer.me/images/2237230.jpg,217,72,111,1
CGI692FTWK,Red Dress,http://raghuveer.me/images/1829088.jpg,403,22,134,1
SY21CGGOGU,The Pharaoh,http://raghuveer.me/images/1868038.jpg,631,104,139,1
KRRHXWMMA3,Iron Bronx,http://raghuveer.me/images/1353747.jpg,514,32,135,1
AUTMPVMG18,Root Cause,http://raghuveer.me/images/2492386.jpg,603,10,171,1
2Q1NTPY9FO,Classic Cold Coffee,http://raghuveer.me/images/2828617.jpg,554,87,107,1
UY8K9CLEVM,Epic Cold Coffee,http://raghuveer.me/images/106801.jpg,624,66,47,1
LOLOWHJFR4,Magic Nutella Coffee,http://raghuveer.me/images/2261172.jpg,377,51,197,1
O6R9IM4VMT,Coffee Shake,http://raghuveer.me/images/2445558.jpg,442,57,249,1
NELO4LOPD7,Coffee Oreo,http://raghuveer.me/images/1364374.jpg,298,88,109,1
AMN9CDZKHI,Coffee Brownie,http://raghuveer.me/images/2421701.jpg,322,14,71,1
07RC2571BD,Arabian Coffee,http://raghuveer.me/images/2531872.jpg,543,32,146,1
24B6X4E8Q5,Coffee and Caramel,http://raghuveer.me/images/1095420.jpg,565,75,100,1
QV2JF0UUT2,Poker Face,http://raghuveer.me/images/2053719.jpg,539,18,139,1
5HBEF0Y9EM,Fig Er it Out,http://raghuveer.me/images/2442160.jpg,538,72,86,1
QA9I91DG6D,Alice Alice,http://raghuveer.me/images/1367358.jpg,338,111,192,1
ZJSC00VHML,Up The Alps,http://raghuveer.me/images/1342964.jpg,529,44,42,1
4OAG1WHG1S,Kilimanjaro,http://raghuveer.me/images/11453.jpg,505,28,69,1
TSEDWYSDP8,Calvin Eats Nutella,http://raghuveer.me/images/2765358.jpg,391,31,187,1
CG36JEEYHD,Nuts Abt Caramel,http://raghuveer.me/images/1318854.jpg,632,46,54,1
BO62K8POP3,Date Night,http://raghuveer.me/images/1647552.jpg,607,110,246,1
43ICB4W2FZ,Crazy Stupid Smoothie,http://raghuveer.me/images/1730910.jpg,563,106,92,1
CAN6GI48DP,Cape of Grapes,http://raghuveer.me/images/1411082.jpg,609,31,184,1
CYR1TITB1E,Strawberry Passion,http://raghuveer.me/images/1710650.jpg,488,96,167,1
MHTK13NG7P,Flash,http://raghuveer.me/images/1012118.jpg,502,60,160,1
ZLQVW84QRR,Choco Almond Shake,http://raghuveer.me/images/1642490.jpg,395,29,204,1
69NWUA4ZMY,Brownie Shake,http://raghuveer.me/images/1647327.jpg,589,77,123,1
93HNY8Z8O9,Pure Nutella Shake,http://raghuveer.me/images/2606410.jpg,442,40,201,1
JFCGR428AP,Kit Kat Caramel Shake,http://raghuveer.me/images/2459324.jpg,388,99,105,1
UB4EZLEY7O,Brownie Nutella Shake,http://raghuveer.me/images/2104569.jpg,201,40,125,1
PRX8HQNK3B,Classic Vanilla Shake,http://raghuveer.me/images/1829088.jpg,638,65,45,1
XBRG4BINDK,Crunchy Horlicks Shake,http://raghuveer.me/images/2907834.jpg,663,27,230,1
48SIP14650,Caramelized Shake,http://raghuveer.me/images/137787.jpg,404,90,131,1
LDSGW8RYB8,Cheese Cake Shake,http://raghuveer.me/images/2497114.jpg,542,65,219,1
8EPF33FQE9,Oreo Red Velvet Shake,http://raghuveer.me/images/1151624.jpg,521,47,109,1
Y6M94VF69V,All Star Shake,http://raghuveer.me/images/2356191.jpg,240,73,41,1
Z146AJNOUZ,ABC Meal Smoothie,http://raghuveer.me/images/1862127.jpg,309,75,219,1
519240080,Corn Flakes Meal Smoothie,http://raghuveer.me/images/2487273.jpg,289,97,140,1
ZJM145P1UO,Muesli Meal Smoothie,http://raghuveer.me/images/1635471.jpg,626,120,155,1
89SD4NABXY,Coffee Meal Smoothie,http://raghuveer.me/images/145992.jpg,439,59,112,1
I2HE3TRSIQ,Nutella Meal Smoothie,http://raghuveer.me/images/1994775.jpg,301,61,178,1
ZA4HV9492R,Super Fiber Meal Smoothie,http://raghuveer.me/images/2234659.jpg,491,43,207,1
NS7Z7KFHNN,Green Meal Smoothie,http://raghuveer.me/images/2400373.jpg,585,43,198,1
15FFIL0OO1,Banana Grape Meal Smoothie,http://raghuveer.me/images/2088887.jpg,535,20,125,1
CMUCDVM8LW,Horlicks Meal Smoothie,http://raghuveer.me/images/2521929.jpg,357,57,46,1
LGTPX8I21U,Chiller Sweet Lime,http://raghuveer.me/images/1503725.jpg,462,48,183,1
77ZZE7PHOK,Electrolyte Sweet Lime,http://raghuveer.me/images/1654085.jpg,566,42,59,1
QIQZVD832R,Chiller Sweet and Salt Lime,http://raghuveer.me/images/1324978.jpg,552,53,89,1
GXQL3LS361,Electrolyte Sweet and Salt Lime,http://raghuveer.me/images/1326044.jpg,550,68,212,1
UTJQZG07KI,Chiller Mint,http://raghuveer.me/images/2496449.jpg,398,16,122,1
1WIB02LBWP,Electrolyte Mint,http://raghuveer.me/images/2044604.jpg,679,67,28,1
4E2248T3BS,Chiller Cucumber,http://raghuveer.me/images/2255074.jpg,628,26,71,1
6YVYE5UXFT,Electrolyte Cucumber,http://raghuveer.me/images/1035720.jpg,304,109,17,1
D53BGRFD5A,Chiller Watermelon,http://raghuveer.me/images/2052865.jpg,418,21,223,1
Y12JFF4G9I,Electrolyte Watermelon,http://raghuveer.me/images/1630772.jpg,275,15,125,1
V9360L8CO4,Chiller Watermelon Lemon,http://raghuveer.me/images/1626639.jpg,238,41,120,1
TKMZ1AU91U,Electrolyte Watermelon Lemon,http://raghuveer.me/images/2742573.jpg,300,76,174,1
Q5TONEGIIV,Chiller Musk Melon,http://raghuveer.me/images/1871898.jpg,441,68,145,1
70ZC5B7MO0,Electrolyte Musk Melon,http://raghuveer.me/images/25324.jpg,282,10,222,1
Y5KXI54BEJ,Chiller Strawberry Lime,http://raghuveer.me/images/1326037.jpg,442,92,102,1
9UXYOSXWJL,Electrolyte Strawberry Lime,http://raghuveer.me/images/2316339.jpg,594,53,199,1
QBT1ZK98ET,Last Nites Sin,http://raghuveer.me/images/2386519.jpg,356,77,161,1
8VJ980K53I,Party Monster,http://raghuveer.me/images/172319.jpg,631,103,186,1
1W4Y6Y0O1N,After Party Caffeine,http://raghuveer.me/images/1471328.jpg,329,60,203,1
GUQLON16EL,Smooth Criminal Detox,http://raghuveer.me/images/106801.jpg,484,77,165,1
AVG6GCMOR0,Eternal Sunshine Detox,http://raghuveer.me/images/2585560.jpg,255,27,124,1
P5SPRHQ3SG,Mirror Mirror Detox,http://raghuveer.me/images/1142383.jpg,461,85,221,1
10D8TJO061,Beach Body Detox,http://raghuveer.me/images/1114784.jpg,238,69,248,1
MC7606J83J,"U Kill, I Kill Detox",http://raghuveer.me/images/2435637.jpg,247,75,243,1
09S7ZTN90U,Forbidden Detox,http://raghuveer.me/images/2355043.jpg,446,89,193,1
2I83LLJO9I,Black Magic Detox,http://raghuveer.me/images/2745310.jpg,394,45,227,1
W0YAS888FE,Shot Glass Detox,http://raghuveer.me/images/1874907.jpg,526,92,146,1
BJO40L8RVF,Super Food Detox,http://raghuveer.me/images/184226.jpg,430,72,11,1
GVGAF6KPYN,Full Throttle Detox,http://raghuveer.me/images/241669.jpg,467,78,154,1
U0A72A567X,Dolphin Nose,http://raghuveer.me/images/1380350.jpg,560,111,165,1
1CEXH8H1UO,Bullet Train,http://raghuveer.me/images/1354401.jpg,520,106,231,1
YSXPTKNX8R,Methh,http://raghuveer.me/images/163354.jpg,458,97,30,1
W9YNBUI66J,Thunder Bolt,http://raghuveer.me/images/1523930.jpg,275,98,181,1
0TLGWUO6KH,Popeye,http://raghuveer.me/images/2449273.jpg,593,37,110,1
6YCWQ2EZDW,Arabian Knight,http://raghuveer.me/images/198098.jpg,552,48,70,1
P8XA415IMR,3 Set Dosa,http://raghuveer.me/images/2109937.jpg,243,52,61,1
RU8AZ7MFYX,Black Currant Ice Cream,http://raghuveer.me/images/2382379.jpg,209,103,233,1
7HX0GJRMS1,Tutti Fruity Ice Cream,http://raghuveer.me/images/2428270.jpg,262,30,183,1
JT9486VDBI,Fruits Salad with Ice Cream,http://raghuveer.me/images/1862127.jpg,691,75,148,1
DU6ITJTXFJ,Gudbad,http://raghuveer.me/images/2368708.jpg,465,45,173,1
SLPJZOXONK,Dry Fruit Special Ice Cream,http://raghuveer.me/images/106696.jpg,417,91,106,1
SDMADXTM7K,Banana Spite Ice Cream,http://raghuveer.me/images/2465455.jpg,553,104,139,1
KQFCLREHX3,Ragi Lassi,http://raghuveer.me/images/1770088.jpg,496,75,96,1
K9QERUZRF1,Lemon Soda,http://raghuveer.me/images/1355032.jpg,629,29,204,1
W4C2S6SEXD,Mixed Dry Fruit Milkshake,http://raghuveer.me/images/1617779.jpg,324,21,87,1
KX0VWUBXNQ,Sharjah Milkshake,http://raghuveer.me/images/1374331.jpg,677,44,101,1
IHZ3GES1QI,Falooda Milkshake,http://raghuveer.me/images/2577748.jpg,511,112,142,1
EOY8C23HX6,Cherry Milkshake,http://raghuveer.me/images/2027262.jpg,383,106,70,1
8WB64B84DG,Ragi Milkshake,http://raghuveer.me/images/2556461.jpg,255,31,23,1
Z0O9S2VEDQ,Ragi Vanilla Milkshake,http://raghuveer.me/images/2459099.jpg,208,19,190,1
3KX1679G6E,Ragi Chocolate Milkshake,http://raghuveer.me/images/1805255.jpg,694,21,42,1
0AQWLI586O,Paneer Sandwich,http://raghuveer.me/images/137787.jpg,214,65,133,1
FKDF8OHVKM,Pav Bhaji,http://raghuveer.me/images/2421701.jpg,274,77,246,1
3HKIRDC86M,Papdi Chat,http://raghuveer.me/images/137352.jpg,216,93,178,1
YELEC11GK6,Tomato Soup,http://raghuveer.me/images/2551318.jpg,649,13,156,1
XC1X1YWCYK,Sweet Corn Soup,http://raghuveer.me/images/2746331.jpg,378,100,152,1
WPI6L672JU,Pani Puri,http://raghuveer.me/images/236924.jpg,596,87,116,1
34996TDR3Y,Masala Puri,http://raghuveer.me/images/1378851.jpg,345,32,156,1
C4MVVE8MSP,Sev Puri,http://raghuveer.me/images/2261172.jpg,322,110,217,1
ETMTDG8H5K,Bhel Puri,http://raghuveer.me/images/1993268.jpg,607,21,231,1
ZAWM1FOVX4,Dahi Puri,http://raghuveer.me/images/2592760.jpg,381,26,152,1
WFYIRQK9D5,Dahi Batata Puri,http://raghuveer.me/images/2073390.jpg,466,77,97,1
9UPGGBXUPZ,Dahi Sev Puri,http://raghuveer.me/images/2245319.jpg,366,97,118,1
TAVF5LTKV2,Pakodi Bhel,http://raghuveer.me/images/2279333.jpg,271,58,245,1
H893US6S6J,Samosa,http://raghuveer.me/images/1635471.jpg,615,118,23,1
4HFWML2BXW,Samosa Masala,http://raghuveer.me/images/189532.jpg,391,22,157,1
07AFQAVFPN,Aloo Puri,http://raghuveer.me/images/261900.jpg,517,109,67,1
95Y1CT6U44,Mushroom Pav Bhaji,http://raghuveer.me/images/163354.jpg,360,81,84,1
8RYUNI5XWO,Paneer Pav Bhaji,http://raghuveer.me/images/1876301.jpg,690,39,171,1
XE476LQIH4,Titanic Ice Cream,http://raghuveer.me/images/1613201.jpg,687,76,184,1
PH0WA9KGZR,My Dream Ice Cream,http://raghuveer.me/images/1711002.jpg,620,22,208,1
36VLJPQEH2,Gudbud Ice Cream,http://raghuveer.me/images/1125277.jpg,366,45,190,1
WBSDRILZUJ,Aramane Special Ice Cream,http://raghuveer.me/images/1358042.jpg,547,17,191,1
IHHJHQUWSH,Hot Jamun,http://raghuveer.me/images/2619132.jpg,678,35,155,1
465LIHS2TL,Carrot Halwa with Ice Cream,http://raghuveer.me/images/1483863.jpg,275,43,91,1
AA5ZP3U0EX,Cold Badam Milkshake,http://raghuveer.me/images/2645967.jpg,200,107,38,1
IH270UDE6C,Pudina Lime,http://raghuveer.me/images/1714213.jpg,295,64,157,1
5JECYOPK99,3 Poori,http://raghuveer.me/images/1381192.jpg,313,86,157,1
KP305J330O,Chapati Meals,http://raghuveer.me/images/1609182.jpg,391,72,113,1
CUBRJB5U83,Single Idly and Vada,http://raghuveer.me/images/2270542.jpg,507,54,191,1
4035Z3BYEC,2 Khali Dosa,http://raghuveer.me/images/183313.jpg,303,98,87,1
EZK92BKVJ0,Veg Pulav,http://raghuveer.me/images/1167875.jpg,695,14,36,1
8QER9T4M0T,Masala Rice,http://raghuveer.me/images/1014283.jpg,679,58,154,1
V9NUBTQ0D2,Rice with Sambar and Rasam,http://raghuveer.me/images/1413923.jpg,547,95,134,1
MMVX94AGET,Muddhe,http://raghuveer.me/images/1297378.jpg,274,19,229,1
QHYTSF815B,Muddhe Meals,http://raghuveer.me/images/2072605.jpg,602,106,110,1
M0RCJGC1Y5,Bajji [4 Pieces],http://raghuveer.me/images/2035642.jpg,287,70,46,1
QIVZ4E5CXT,Dharwad Peda [250 grams],http://raghuveer.me/images/1625552.jpg,608,49,62,1
9BRL736RVZ,Kaju Katli [250 grams],http://raghuveer.me/images/2224811.jpg,602,112,129,1
LOXVVOM3MF,Special Ghee Jalebi [250 grams],http://raghuveer.me/images/2270542.jpg,470,18,71,1
EHZG28D9UI,Agra Mixed [250 grams],http://raghuveer.me/images/2452881.jpg,370,62,111,1
BBY5OEM3WO,Special Agra Mixed [250 grams],http://raghuveer.me/images/1875114.jpg,554,30,159,1
8DUHM7Y2BV,Navaratna Mixed [250 grams],http://raghuveer.me/images/2225486.jpg,254,100,28,1
H6R8AIHXLZ,Navaratna Sev [250 grams],http://raghuveer.me/images/2473555.jpg,257,55,228,1
CIKSBZXBQR,Dalmot Mixed [250 grams],http://raghuveer.me/images/2477638.jpg,515,82,34,1
MA685FRO77,Red Chuda [250 grams],http://raghuveer.me/images/2111445.jpg,209,76,109,1
X6FKX5KBLX,Ghee Chuda [250 grams],http://raghuveer.me/images/2005548.jpg,356,82,228,1
GQ9W0IZYFH,Poha [250 grams],http://raghuveer.me/images/1642490.jpg,452,88,166,1
DGQHO4XAN3,Bokarvada [250 grams],http://raghuveer.me/images/1588863.jpg,478,73,197,1
PG7PGXQHEV,Shankarpali [250 grams],http://raghuveer.me/images/2028579.jpg,477,58,210,1
BPE4FB8Z4Y,Chakli [250 grams],http://raghuveer.me/images/1647552.jpg,414,40,192,1
GKX30MA8ON,Kodubale [250 grams],http://raghuveer.me/images/1726207.jpg,362,46,79,1
7YY38J83QK,Sabudana Chivda [250 grams],http://raghuveer.me/images/2118552.jpg,521,90,248,1
YN8YPHYNE4,Aloo Chivda [250 grams],http://raghuveer.me/images/1655555.jpg,650,76,202,1
POBY7PM7XQ,Aloo 65 [250 grams],http://raghuveer.me/images/2007603.jpg,370,111,122,1
L8GFYK62JH,Ghee Bombay Mixed [250 grams],http://raghuveer.me/images/1324237.jpg,456,48,190,1
N5BSY400CN,Masala Kaju [100 grams],http://raghuveer.me/images/261900.jpg,443,112,119,1
NMH2ZD5UEK,Salt Kaju [100 grams],http://raghuveer.me/images/264673.jpg,336,52,206,1
9LU6K2H192,Palak Ghati [250 grams],http://raghuveer.me/images/1724374.jpg,211,35,139,1
4PL79KONO6,Lakkad Ghati [250 grams],http://raghuveer.me/images/2592543.jpg,348,55,25,1
DFS5385A5T,Bhavnagar Ghati [250 grams],http://raghuveer.me/images/2457015.jpg,526,13,79,1
BVKF2V27DU,Dharwad Ghati [250 grams],http://raghuveer.me/images/1722067.jpg,623,106,237,1
P4B0Y1RQMU,Salted Potato Chips,http://raghuveer.me/images/1765796.jpg,381,113,185,1
GT1SAXMCA9,Masala Potato Chips,http://raghuveer.me/images/162214.jpg,557,54,79,1
YVYGQN83G7,Atta Shenga [250 grams],http://raghuveer.me/images/2598673.jpg,387,32,83,1
BLP6BQZ8AJ,Kabul Shenga [250 grams],http://raghuveer.me/images/2101872.jpg,631,61,152,1
M2SQEKBPMF,Masala Shenga [250 grams],http://raghuveer.me/images/2507373.jpg,486,69,232,1
9DDVDOO29T,Congress Shenga [250 grams],http://raghuveer.me/images/1502830.jpg,407,40,34,1
YWBXRNI52H,Chou Chou [250 grams],http://raghuveer.me/images/1717548.jpg,500,24,190,1
NXV58TRCC9,Khara Boondi [250 grams],http://raghuveer.me/images/1648010.jpg,377,26,234,1
3KU20RQXF5,Special Khara Boondi [250 grams],http://raghuveer.me/images/2556824.jpg,383,69,165,1
G6CBSJLV2O,Puff Khari,http://raghuveer.me/images/1666949.jpg,482,83,49,1
FPIWQXQ4ID,Special Khari,http://raghuveer.me/images/261900.jpg,326,116,32,1
8RZLTS6W8Q,Bread,http://raghuveer.me/images/1990866.jpg,625,34,73,1
P16ZQILL9L,Big Bread,http://raghuveer.me/images/1372714.jpg,471,15,21,1
RV1SF1K9I6,Premium Rusk,http://raghuveer.me/images/2113592.jpg,348,28,124,1
49MIJKC2AY,Ghee Mysore Pak [250 grams],http://raghuveer.me/images/1400559.jpg,576,104,176,1
PD8JHM6M5T,Special Karadant [250 grams],http://raghuveer.me/images/1414493.jpg,265,55,141,1
1INW9CTX0K,Ghee Jamun [250 grams],http://raghuveer.me/images/1702797.jpg,630,101,80,1
PFGR6CAMXG,Rasmalai [1 Piece],http://raghuveer.me/images/2228285.jpg,271,64,88,1
K17FETAF9F,Rasgulla [1 Piece],http://raghuveer.me/images/2497114.jpg,367,50,110,1
G8J7PZB3G0,Cham Cham [250 grams],http://raghuveer.me/images/2555529.jpg,546,99,225,1
AS2STA14EY,Champakali [250 grams],http://raghuveer.me/images/1770967.jpg,369,17,138,1
22RQQGNGRV,Angoor Rabdi [1 Cup],http://raghuveer.me/images/2572810.jpg,524,87,143,1
IFLJ61KI5V,Meva Bites [250 grams],http://raghuveer.me/images/1624845.jpg,651,13,166,1
SOPGD94YIP,Kaju Roll [250 grams],http://raghuveer.me/images/2577189.jpg,648,116,227,1
